ID,kommunekode,gas_x,gas_y,distance,fjernvarme_x,fjernvarme_y,road_dist
0a3f507b-d9ea-32b8-e044-0003ba298018,157,721775.29,6182386.39,53.59836657993427,721789.61,6182438.04,0.0
0a3f507b-d9b6-32b8-e044-0003ba298018,157,722114.31,6181751.97,59.984831415951454,722056.85,6181734.75,460.51700000000005
0a3f507b-f4ae-32b8-e044-0003ba298018,157,721181.29,6181757.71,21.112093690648397,721162.0,6181766.29,22.034
0a3f507b-f327-32b8-e044-0003ba298018,157,721901.85,6181776.75,18.77824539193294,721884.88,6181784.79,0.0
0a3f507b-f322-32b8-e044-0003ba298018,157,721809.48,6181739.91,18.05859905977922,721817.19,6181723.58,0.0
0a3f507c-105a-32b8-e044-0003ba298018,157,721808.65,6181385.66,17.271424376697365,721807.79,6181402.91,0.0
0a3f507b-deba-32b8-e044-0003ba298018,157,721528.95,6182292.47,27.72073772440888,721525.23,6182265.0,0.0
0a3f507b-ded5-32b8-e044-0003ba298018,157,721319.44,6182468.45,37.1169179755268,721356.24,6182463.61,0.0
0a3f507b-de65-32b8-e044-0003ba298018,157,721552.97,6182151.29,22.211753645169665,721573.25,6182160.35,0.0
0a3f507c-0b44-32b8-e044-0003ba298018,157,721508.3,6181539.23,24.54912014732387,721530.38,6181528.5,0.0
0a3f507b-d91e-32b8-e044-0003ba298018,157,721660.41,6182497.38,23.993501203416574,721637.57,6182490.03,141.071
0a3f507b-f4b5-32b8-e044-0003ba298018,157,721142.23,6181801.06,22.393610696457824,721133.06,6181821.49,520.23
0a3f507b-f4a5-32b8-e044-0003ba298018,157,721157.93,6182322.47,36.86852858454621,721190.53,6182305.25,190.985
0a3f507b-d9cc-32b8-e044-0003ba298018,157,721981.51,6182103.42,95.39177532652316,721942.79,6182016.24,928.9640000000002
0a3f507b-decc-32b8-e044-0003ba298018,157,721699.15,6182243.52,29.958054008944732,721727.82,6182252.21,152.377
0a3f507b-e67b-32b8-e044-0003ba298018,157,721479.34,6181920.35,34.98733056469529,721473.12,6181954.78,0.0
0a3f507b-ed4c-32b8-e044-0003ba298018,157,722010.72,6181852.36,27.61672319373292,722007.69,6181879.81,163.104
0a3f507b-f317-32b8-e044-0003ba298018,157,721652.59,6181750.12,48.181311729646254,721647.21,6181702.24,11.593
0a3f507b-deb4-32b8-e044-0003ba298018,157,721431.76,6182256.73,19.780609191531312,721416.62,6182269.46,0.0
0a3f507b-eb9a-32b8-e044-0003ba298018,157,721048.77,6182735.89,91.31716651328804,720957.84,6182744.29,167.72899999999998
0a3f507b-ed57-32b8-e044-0003ba298018,157,721997.89,6181763.28,21.15331652494108,721993.17,6181783.9,22.093
0a3f507b-f4b2-32b8-e044-0003ba298018,157,721129.56,6181762.31,18.588988676052637,721148.04,6181760.3,0.0
0a3f507b-ebac-32b8-e044-0003ba298018,157,720900.28,6182777.67,14.28165256549076,720886.78,6182782.33,0.0
0a3f507c-0b04-32b8-e044-0003ba298018,157,721803.96,6182050.99,14.766262221758184,721807.68,6182036.7,80.006
0a3f507c-1052-32b8-e044-0003ba298018,157,721657.52,6181408.73,44.84834556595504,721702.06,6181403.48,168.175
0a3f507b-f4a6-32b8-e044-0003ba298018,157,721154.62,6182368.92,22.643818141057203,721175.42,6182377.87,196.556
0a3f507c-0b4c-32b8-e044-0003ba298018,157,721651.16,6181513.69,48.96170850693027,721660.41,6181561.77,0.0
0a3f507b-d9b5-32b8-e044-0003ba298018,157,722117.75,6181736.22,60.91773879587184,722056.85,6181734.75,460.51700000000005
0a3f507b-e687-32b8-e044-0003ba298018,157,721637.49,6181910.0,25.254975747431303,721662.66,6181907.93,269.547
0a3f507b-dede-32b8-e044-0003ba298018,157,721406.74,6182463.39,20.88747232223701,721424.86,6182473.78,0.0
0a3f507b-e5ad-32b8-e044-0003ba298018,157,721601.69,6182114.56,15.14303140057441,721588.94,6182106.39,0.0
0a3f507b-ded2-32b8-e044-0003ba298018,157,721291.28,6182498.89,36.78680469962972,721325.59,6182512.16,46.463
0a3f507b-deb6-32b8-e044-0003ba298018,157,721450.72,6182252.75,32.12046855199332,721482.83,6182251.93,0.0
0a3f507b-deb7-32b8-e044-0003ba298018,157,721465.28,6182292.34,24.143199870753385,721444.03,6182303.8,0.0
0a3f507c-0b4d-32b8-e044-0003ba298018,157,721661.37,6181473.36,20.306924927261548,721642.81,6181465.12,0.0
0a3f507c-0aaf-32b8-e044-0003ba298018,157,721922.6,6181696.48,23.012876829643535,721924.43,6181719.42,89.17099999999999
0a3f507b-dee1-32b8-e044-0003ba298018,157,721459.55,6182449.33,30.373792980244836,721460.03,6182418.96,117.393
0a3f507b-f311-32b8-e044-0003ba298018,157,721583.95,6181740.91,17.99967221922358,721565.96,6181741.5,0.0
0a3f507b-fcb3-32b8-e044-0003ba298018,157,721730.19,6181988.11,27.190220668374284,721703.39,6181992.7,0.0
0a3f507b-fae7-32b8-e044-0003ba298018,157,721191.72,6182063.16,16.203209558658585,721175.6,6182061.52,0.0
0a3f507b-d9ca-32b8-e044-0003ba298018,157,721990.73,6182085.17,83.96182763585817,721942.79,6182016.24,928.9640000000002
0a3f507b-f48a-32b8-e044-0003ba298018,157,721207.17,6181975.95,20.290798407094496,721189.31,6181966.32,0.0
0a3f507b-d91a-32b8-e044-0003ba298018,157,721690.59,6182475.79,18.743132075549,721709.2,6182473.56,0.0
0a3f507c-0b52-32b8-e044-0003ba298018,157,721704.72,6181509.78,21.70932748866176,721722.42,6181497.21,150.647
0a3f507b-f313-32b8-e044-0003ba298018,157,721600.92,6181749.19,35.79577768413249,721565.96,6181741.5,0.0
0a3f507b-e68a-32b8-e044-0003ba298018,157,721701.75,6181958.79,24.889670548462565,721723.06,6181945.93,0.0
0a3f507b-e681-32b8-e044-0003ba298018,157,721558.46,6181911.73,19.812099838194477,721538.83,6181914.41,0.0
0a3f507b-deac-32b8-e044-0003ba298018,157,721379.29,6182333.5,23.161824194165035,721356.14,6182334.24,0.0
0a3f507b-cd2c-32b8-e044-0003ba298018,157,721490.2,6182141.78,28.771743082937675,721496.56,6182113.72,85.743
0a3f507b-d990-32b8-e044-0003ba298018,157,722212.96,6181384.55,88.07234582994495,722125.26,6181376.46,226.38600000000002
0a3f507b-e5a0-32b8-e044-0003ba298018,157,721439.31,6182100.43,30.68726445885762,721427.0,6182072.32,0.0
0a3f507c-105d-32b8-e044-0003ba298018,157,721907.11,6181387.8,25.53913271822882,721885.08,6181400.72,0.0
0a3f507b-e58d-32b8-e044-0003ba298018,157,721283.02,6182072.16,35.35337749064328,721274.95,6182106.58,7.658
0a3f507b-e5b6-32b8-e044-0003ba298018,157,721713.89,6182064.39,37.56089988231408,721713.63,6182026.83,80.006
0a3f507b-f31a-32b8-e044-0003ba298018,157,721695.38,6181782.04,18.664632329620712,721714.0,6181780.75,0.0
0a3f507b-ded3-32b8-e044-0003ba298018,157,721302.74,6182458.02,46.840004269587126,721316.8,6182413.34,0.0
0a3f507b-d9f0-32b8-e044-0003ba298018,157,721717.42,6182435.7,38.74207015579216,721709.2,6182473.56,35.131
0a3f507b-f30d-32b8-e044-0003ba298018,157,721569.6,6181794.18,24.8936015875486,721544.85,6181796.85,0.0
0a3f507b-eba0-32b8-e044-0003ba298018,157,720961.56,6182697.2,47.23670712472054,720957.84,6182744.29,320.634
0a3f507b-f326-32b8-e044-0003ba298018,157,721868.14,6181738.04,16.35629848100075,721884.48,6181737.31,0.0
0a3f507c-048f-32b8-e044-0003ba298018,157,721161.12,6181530.7,42.46864725930244,721167.8,6181488.76,489.80000000000007
0a3f507c-0492-32b8-e044-0003ba298018,157,721146.57,6181482.21,22.21745710025592,721167.8,6181488.76,0.0
0a3f507c-0b68-32b8-e044-0003ba298018,157,721921.55,6181487.21,23.18820389742588,721929.67,6181465.49,45.643
0a3f507b-e58f-32b8-e044-0003ba298018,157,721318.71,6182068.6,39.90055262719293,721318.5,6182028.7,74.717
0a3f507b-d9ad-32b8-e044-0003ba298018,157,722140.73,6181654.01,116.42509179741656,722056.85,6181734.75,544.654
0a3f507c-0a91-32b8-e044-0003ba298018,157,721580.58,6181713.48,25.57011145852062,721598.49,6181695.23,0.0
0a3f507b-f314-32b8-e044-0003ba298018,157,721632.68,6181793.5,45.16364245718578,721614.29,6181834.75,82.574
0a3f507b-dea1-32b8-e044-0003ba298018,157,721290.99,6182335.29,22.883373877372645,721283.97,6182357.07,0.0
0a3f507b-d994-32b8-e044-0003ba298018,157,722213.0,6181419.56,97.75437381501789,722125.26,6181376.46,226.38600000000002
0a3f507c-1053-32b8-e044-0003ba298018,157,721677.16,6181401.53,24.976238708057824,721702.06,6181403.48,0.0
0a3f507b-d9a2-32b8-e044-0003ba298018,157,722172.23,6181551.92,176.6477381685185,722089.26,6181395.97,476.808
0a3f507b-d76a-32b8-e044-0003ba298018,157,721505.72,6181879.71,42.41105752045046,721463.99,6181872.14,0.0
0a3f507c-0ad7-32b8-e044-0003ba298018,157,721673.15,6182295.7,21.42317436780698,721664.97,6182315.5,0.0
0a3f507b-e680-32b8-e044-0003ba298018,157,721574.81,6181948.37,31.12545581951455,721572.25,6181979.39,76.146
0a3f507b-f4a2-32b8-e044-0003ba298018,157,721193.26,6182372.92,18.51399740738561,721175.42,6182377.87,48.0
0a3f507b-f4a8-32b8-e044-0003ba298018,157,721131.3,6182372.31,44.46895546339479,721175.42,6182377.87,196.556
0a3f507b-de4c-32b8-e044-0003ba298018,157,721322.63,6182185.44,15.64887535837824,721334.6,6182195.52,0.0
0a3f507b-d9d0-32b8-e044-0003ba298018,157,721961.44,6182139.98,85.08398204139971,721877.58,6182125.6,953.4760000000001
0a3f507b-d78d-32b8-e044-0003ba298018,157,721112.33,6181842.62,14.014000142634329,721103.92,6181831.41,0.0
0a3f507c-0b02-32b8-e044-0003ba298018,157,721805.04,6182095.4,27.07325248221812,721796.03,6182120.93,0.0
0a3f507b-f494-32b8-e044-0003ba298018,157,721125.13,6181998.88,16.52750737404967,721139.77,6182006.55,377.95
