ID,kommunekode,gas_x,gas_y,distance,fjernvarme_x,fjernvarme_y,road_dist
0a3f508b-305a-32b8-e044-0003ba298018,580,522836.92,6076432.8,347.6258448389107,523163.28,6076552.52,945.61
0a3f508c-8ff6-32b8-e044-0003ba298018,580,504937.11,6087771.04,10535.18624351744,494639.31,6089994.88,5013.9079999999985
0a3f508b-c0d9-32b8-e044-0003ba298018,580,531950.96,6091910.0,517.5183329116994,532099.71,6092405.68,1085.868
0a3f508c-9013-32b8-e044-0003ba298018,580,508875.18,6092256.81,8237.029450068516,515764.4,6087741.58,9708.958999999997
0a3f508c-9fb0-32b8-e044-0003ba298018,580,519862.32,6090945.35,5201.643061504413,515764.4,6087741.58,5607.664000000001
1f289f18-8c53-372c-e044-0003ba298018,580,523596.79,6077287.63,97.0386711573912,523570.68,6077194.17,56.023
0a3f508b-c809-32b8-e044-0003ba298018,580,528680.79,6087183.36,2923.532521881562,525848.16,6087906.72,3945.487
0a3f508b-c12d-32b8-e044-0003ba298018,580,520914.47,6087595.7,1972.0759304096443,522009.2,6085955.38,2241.2279999999996
0a3f508b-c12d-32b8-e044-0003ba298018,580,520926.43,6087577.32,1950.1487729148687,522009.2,6085955.38,2241.2279999999996
0a3f508b-bf40-32b8-e044-0003ba298018,580,525686.11,6088270.97,382.3541230321153,525850.46,6087925.74,348.972
2de9f6e4-0a0f-4278-81ea-4e736637fe9c,580,531932.68,6079372.86,3381.711390434833,534155.99,6081920.97,3005.16
e47b13fd-cc4b-4cd3-8692-6817c3be335e,580,531924.75,6079366.86,3391.4465688990167,534155.99,6081920.97,3005.16
0a3f508b-c5f3-32b8-e044-0003ba298018,580,525513.15,6087836.9,290.5333166780588,525801.24,6087874.5,259.048
0e9afd98-12d6-4bb1-9841-f2921b70288a,580,526194.11,6078144.45,2423.5752608285206,523876.79,6077434.7,2789.58
0a3f508b-c497-32b8-e044-0003ba298018,580,525780.64,6088118.05,204.59220048632167,525850.46,6087925.74,285.54099999999994
0a3f508b-3a63-32b8-e044-0003ba298018,580,522421.71,6075910.11,258.4184329731342,522272.12,6075699.39,736.586
632c2f39-b8d2-4142-929f-967a96dacebe,580,522555.01,6075985.44,184.98630354744108,522680.34,6075849.38,441.88100000000003
0a3f508c-98f1-32b8-e044-0003ba298018,580,516432.42,6088008.91,719.5248774712289,515764.4,6087741.58,742.122
0a3f508b-2f5d-32b8-e044-0003ba298018,580,531251.62,6083050.9,3116.4253403220496,534155.99,6081920.97,3559.545
0a3f508b-3317-32b8-e044-0003ba298018,580,521978.93,6076245.09,576.045989917143,522219.08,6075721.49,897.3559999999999
23e5a5cc-544d-4a1c-9ca7-c86540fd9f20,580,505357.4,6088200.41,10417.109674420257,515764.4,6087741.58,11984.735999999994
0a3f508c-9402-32b8-e044-0003ba298018,580,515947.65,6087492.24,309.43658170928285,515764.4,6087741.58,426.22200000000004
0a3f508b-c2bd-32b8-e044-0003ba298018,580,521133.37,6086940.56,1318.2024963181648,522009.2,6085955.38,1791.834
0a3f508c-a223-32b8-e044-0003ba298018,580,505237.15,6087583.9,10528.43082063514,515764.4,6087741.58,12727.399999999994
0a3f508b-3422-32b8-e044-0003ba298018,580,533369.18,6081266.02,1023.7331090670796,534155.99,6081920.97,501.99299999999994
0a3f508b-345f-32b8-e044-0003ba298018,580,531398.09,6083257.53,3064.7030922426275,534155.99,6081920.97,3724.5190000000002
0a3f508b-3c1c-32b8-e044-0003ba298018,580,528332.8,6082553.05,5857.394207537976,534155.99,6081920.97,7015.63
0a3f508b-c559-32b8-e044-0003ba298018,580,531993.88,6092442.57,73.04491221156412,531974.62,6092513.03,251.029
0a3f508b-2eeb-32b8-e044-0003ba298018,580,527920.32,6082921.61,5387.171743920599,525801.24,6087874.5,7317.031999999999
0a3f508b-c28d-32b8-e044-0003ba298018,580,532880.05,6092452.4,651.4670003154573,532230.8,6092398.7,937.71
0a3f508b-2c7d-32b8-e044-0003ba298018,580,532130.01,6079800.64,2932.642881310345,534155.99,6081920.97,2533.7299999999996
0a3f508b-c0cd-32b8-e044-0003ba298018,580,531916.31,6092069.34,383.09288116573714,532099.71,6092405.68,922.874
0a3f508b-c0d4-32b8-e044-0003ba298018,580,531907.69,6091973.48,472.936063754249,532099.71,6092405.68,1024.911
0a3f508b-c5d8-32b8-e044-0003ba298018,580,532199.1,6092626.47,142.7512231113908,532200.89,6092483.73,617.3399999999999
0a3f508b-c5da-32b8-e044-0003ba298018,580,532219.69,6092627.78,145.2716162914962,532200.89,6092483.73,617.3399999999999
0a3f508b-2edc-32b8-e044-0003ba298018,580,527825.38,6083018.01,5261.429260163272,525801.24,6087874.5,7305.5419999999995
0a3f508b-2a64-32b8-e044-0003ba298018,580,529108.62,6080687.7,5195.854001971076,534155.99,6081920.97,5934.199999999997
0a3f508b-c0d2-32b8-e044-0003ba298018,580,531933.25,6092007.01,432.02627292784894,532099.71,6092405.68,993.2280000000001
0a3f508b-39c8-32b8-e044-0003ba298018,580,531702.92,6079238.64,3634.8929356722665,534155.99,6081920.97,3325.8089999999993
0a3f508b-3746-32b8-e044-0003ba298018,580,528013.19,6083099.51,5262.437866863791,525801.24,6087874.5,7388.280999999999
0a3f508b-375f-32b8-e044-0003ba298018,580,527824.58,6083097.99,5187.383978046905,525801.24,6087874.5,7387.071999999999
0a3f508b-ca78-32b8-e044-0003ba298018,580,532031.42,6092655.98,153.82113801444373,531974.62,6092513.03,142.62099999999998
0a3f508b-3df2-32b8-e044-0003ba298018,580,527224.22,6082689.41,5376.804849396935,525801.24,6087874.5,7067.067999999999
0a3f508b-c3dc-32b8-e044-0003ba298018,580,531823.12,6092081.9,425.8350813396517,532099.71,6092405.68,811.409
0a3f508b-2c8a-32b8-e044-0003ba298018,580,532190.78,6079926.95,2799.6724995074105,534155.99,6081920.97,2444.862
0a3f508b-c960-32b8-e044-0003ba298018,580,532003.2,6092706.91,195.9751790404955,531974.62,6092513.03,219.449
0a3f508b-c2a6-32b8-e044-0003ba298018,580,532581.74,6092730.02,453.5476673951062,532200.89,6092483.73,733.0369999999999
0a3f508b-c680-32b8-e044-0003ba298018,580,531843.35,6092383.3,184.5580824567726,531974.62,6092513.03,251.18199999999996
0a3f508b-c039-32b8-e044-0003ba298018,580,533073.01,6091970.83,944.6641842475202,532230.8,6092398.7,1776.7899999999997
0a3f508b-2a66-32b8-e044-0003ba298018,580,529127.88,6080678.94,5179.240165603271,534155.99,6081920.97,5856.789999999998
0a3f508b-3ba6-32b8-e044-0003ba298018,580,528506.73,6083574.47,5080.347836615343,525801.24,6087874.5,6799.2739999999985
0a3f508b-ca99-32b8-e044-0003ba298018,580,532290.69,6092753.55,284.3710118835,532200.89,6092483.73,680.956
0a3f508b-c8fa-32b8-e044-0003ba298018,580,533309.86,6091708.16,1281.0995180702866,532230.8,6092398.7,2133.19
0a3f508b-345c-32b8-e044-0003ba298018,580,531356.21,6083165.85,3064.064989976531,534155.99,6081920.97,3667.7520000000004
0a3f508b-3df3-32b8-e044-0003ba298018,580,527271.26,6082656.69,5420.931653922209,525801.24,6087874.5,7025.413
0a3f508b-c25c-32b8-e044-0003ba298018,580,532629.4,6092375.09,399.2986252167634,532230.8,6092398.7,628.729
0a3f508b-2c84-32b8-e044-0003ba298018,580,532197.19,6079853.54,2848.0105766831257,534155.99,6081920.97,2480.3959999999997
0a3f508b-3c18-32b8-e044-0003ba298018,580,528353.7,6082600.55,5841.951576357042,534155.99,6081920.97,6946.998
0a3f508b-2df1-32b8-e044-0003ba298018,580,528590.99,6083334.21,5328.877775535891,525801.24,6087874.5,7030.232999999999
0a3f508b-c5e2-32b8-e044-0003ba298018,580,532331.99,6092651.43,212.86263175988407,532200.89,6092483.73,633.1350000000001
0a3f508b-2c60-32b8-e044-0003ba298018,580,532042.02,6079529.91,3191.55715670234,534155.99,6081920.97,2970.901999999999
0a3f508b-c0d0-32b8-e044-0003ba298018,580,531893.17,6092028.52,430.0098105858513,532099.71,6092405.68,962.143
0a3f508b-374e-32b8-e044-0003ba298018,580,527936.62,6083115.61,5216.0216426407615,525801.24,6087874.5,7388.280999999999
0a3f508b-c922-32b8-e044-0003ba298018,580,533120.67,6091571.04,1215.2735052243336,532230.8,6092398.7,2137.8280000000004
0a3f508b-c25e-32b8-e044-0003ba298018,580,532606.64,6092363.5,377.4847620765488,532230.8,6092398.7,628.729
0a3f508b-3757-32b8-e044-0003ba298018,580,527957.94,6083072.22,5264.337383603212,525801.24,6087874.5,7388.280999999999
0a3f508b-2ed6-32b8-e044-0003ba298018,580,527810.56,6082949.28,5319.31940296855,525801.24,6087874.5,7238.851999999999
0a3f508b-c964-32b8-e044-0003ba298018,580,531997.65,6092783.58,271.5284209800155,531974.62,6092513.03,283.894
0a3f508b-2c6c-32b8-e044-0003ba298018,580,533202.79,6081019.0,1312.3033646605654,534155.99,6081920.97,825.0339999999999
0a3f508b-391c-32b8-e044-0003ba298018,580,532921.57,6080798.74,1668.290415155292,534155.99,6081920.97,1214.152
0a3f508b-3bff-32b8-e044-0003ba298018,580,528407.27,6082786.68,5716.406625958582,525801.24,6087874.5,7576.085999999999
0a3f508b-3907-32b8-e044-0003ba298018,580,528483.3,6083393.29,5222.51748754372,525801.24,6087874.5,6835.759999999998
0a3f508b-3753-32b8-e044-0003ba298018,580,528003.37,6083059.57,5294.613058741606,525801.24,6087874.5,7388.280999999999
0a3f508b-3755-32b8-e044-0003ba298018,580,527980.42,6083065.39,5279.807237438073,525801.24,6087874.5,7388.280999999999
0a3f508b-c574-32b8-e044-0003ba298018,580,533201.51,6092453.61,972.261802293983,532230.8,6092398.7,1251.645
0a3f508b-344a-32b8-e044-0003ba298018,580,527510.09,6082871.64,5286.660240842348,525801.24,6087874.5,6850.892999999998
0a3f508b-c577-32b8-e044-0003ba298018,580,533409.93,6092474.86,1181.5870270530368,532230.8,6092398.7,1126.713
0a3f508b-34dc-32b8-e044-0003ba298018,580,528639.24,6083301.22,5382.298204150564,525801.24,6087874.5,7121.2339999999995
0a3f508b-c263-32b8-e044-0003ba298018,580,532648.74,6092335.36,422.7124308556994,532230.8,6092398.7,628.729
0a3f508b-ca80-32b8-e044-0003ba298018,580,532107.34,6092679.1,212.12446747140172,532171.18,6092476.81,545.734
0a3f508b-c033-32b8-e044-0003ba298018,580,533112.64,6091993.7,970.3951698148248,532230.8,6092398.7,1618.667
0a3f508b-c5e0-32b8-e044-0003ba298018,580,532311.38,6092648.02,197.98799003905305,532200.89,6092483.73,633.1350000000001
0a3f508b-3454-32b8-e044-0003ba298018,580,527352.8,6082722.32,5380.733889163922,525801.24,6087874.5,6986.834999999998
0a3f508b-375d-32b8-e044-0003ba298018,580,527867.63,6083090.38,5211.311908387477,525801.24,6087874.5,7309.7699999999995
362e6b23-5259-0f9b-e044-0003ba298018,580,531524.67,6079241.58,3755.392884173097,534155.99,6081920.97,3693.6889999999994
0a3f508b-3922-32b8-e044-0003ba298018,580,532915.78,6080728.13,1720.752192995712,534155.99,6081920.97,1245.7839999999999
0a3f508b-2c80-32b8-e044-0003ba298018,580,532108.48,6079785.01,2958.821103361925,534155.99,6081920.97,2572.2479999999996
0a3f508b-ca68-32b8-e044-0003ba298018,580,531894.44,6092594.55,114.34309248894456,531974.62,6092513.03,186.012
0a3f508b-c5e7-32b8-e044-0003ba298018,580,532389.28,6092707.21,292.2911262761646,532200.89,6092483.73,474.331
0a3f508b-3a27-32b8-e044-0003ba298018,580,531681.03,6082546.14,2552.6975007822066,534155.99,6081920.97,2737.937999999999
0a3f508b-c566-32b8-e044-0003ba298018,580,532272.17,6092550.47,97.64766254196516,532200.89,6092483.73,157.537
0a3f508b-c43b-32b8-e044-0003ba298018,580,532494.3,6092701.92,365.6450522019839,532200.89,6092483.73,484.491
0a3f508b-c95e-32b8-e044-0003ba298018,580,531993.26,6092687.05,175.0154564598365,531974.62,6092513.03,174.57100000000003
0a3f508b-c3d4-32b8-e044-0003ba298018,580,531834.19,6092198.53,336.7669712127043,532099.71,6092405.68,690.2
0a3f508b-c576-32b8-e044-0003ba298018,580,533376.0,6092465.37,1147.1390189945955,532230.8,6092398.7,1251.645
0a3f508b-2c67-32b8-e044-0003ba298018,580,532983.57,6080904.96,1551.400972185993,534155.99,6081920.97,1095.6899999999998
0a3f508b-c0d6-32b8-e044-0003ba298018,580,531939.85,6091951.18,481.7940115858597,532099.71,6092405.68,1085.868
0a3f508b-c557-32b8-e044-0003ba298018,580,531980.85,6092477.2,36.367592716663374,531974.62,6092513.03,60.899
0a3f508b-c5c9-32b8-e044-0003ba298018,580,532009.19,6092609.97,102.91962154951476,531974.62,6092513.03,58.583
0a3f508b-c220-32b8-e044-0003ba298018,580,531874.66,6092518.35,100.10146852062567,531974.62,6092513.03,136.341
0a3f508b-3c1b-32b8-e044-0003ba298018,580,528334.09,6082573.76,5858.383257700056,534155.99,6081920.97,6985.563999999999
0a3f508b-3908-32b8-e044-0003ba298018,580,528514.13,6083396.73,5235.474794609948,525801.24,6087874.5,6835.759999999998
0a3f508b-2f69-32b8-e044-0003ba298018,580,531438.59,6083023.98,2932.7280508260037,534155.99,6081920.97,3329.464
0a3f508b-3023-32b8-e044-0003ba298018,580,529354.29,6080872.67,4914.799668348564,534155.99,6081920.97,5676.3409999999985
0a3f508b-c5dc-32b8-e044-0003ba298018,580,532261.61,6092637.25,165.09181930022865,532200.89,6092483.73,617.3399999999999
0a3f508b-c334-32b8-e044-0003ba298018,580,532885.78,6092735.11,727.3016334371785,532216.44,6092450.59,854.2869999999999
0a3f508b-c65e-32b8-e044-0003ba298018,580,532459.84,6092416.48,229.7290795697685,532230.8,6092398.7,435.70699999999994
0a3f508b-c0d5-32b8-e044-0003ba298018,580,531942.68,6091968.61,464.4228738977212,532099.71,6092405.68,993.2280000000001
0a3f508b-ca77-32b8-e044-0003ba298018,580,532007.91,6092670.08,160.53948610838387,531974.62,6092513.03,174.57100000000003
0a3f508b-c65b-32b8-e044-0003ba298018,580,532568.42,6092432.91,339.3487711779642,532230.8,6092398.7,504.02799999999996
0a3f508b-3bf7-32b8-e044-0003ba298018,580,528419.88,6083037.21,5500.604511660553,525801.24,6087874.5,7202.056
0a3f508b-3bf6-32b8-e044-0003ba298018,580,528425.7,6082932.13,5595.963858755783,525801.24,6087874.5,7334.777999999999
0a3f508b-c034-32b8-e044-0003ba298018,580,533114.37,6092019.49,961.5072381422208,532230.8,6092398.7,1618.667
0a3f508b-c927-32b8-e044-0003ba298018,580,533182.61,6091619.6,1230.0158885562232,532230.8,6092398.7,2194.4880000000003
0a3f508b-2f75-32b8-e044-0003ba298018,580,528728.47,6083518.81,5247.924432478374,525801.24,6087874.5,7127.442999999999
0a3f508b-2f7d-32b8-e044-0003ba298018,580,528994.86,6083607.63,5327.6538662058765,525848.16,6087906.72,6775.449999999998
0a3f508b-ca68-32b8-e044-0003ba298018,580,531875.15,6092591.68,126.80734757854744,531974.62,6092513.03,186.012
0a3f508b-2f6a-32b8-e044-0003ba298018,580,531449.68,6083022.76,2921.995041097736,534155.99,6081920.97,3329.464
0a3f508b-3a21-32b8-e044-0003ba298018,580,531639.39,6082633.5,2615.5256758250825,534155.99,6081920.97,2972.843
0a3f508b-ca6d-32b8-e044-0003ba298018,580,531926.76,6092644.3,139.722555444285,531974.62,6092513.03,140.683
0a3f508b-c227-32b8-e044-0003ba298018,580,531905.44,6092462.37,85.74560047035757,531974.62,6092513.03,151.06
362e6b23-524f-0f9b-e044-0003ba298018,580,528153.02,6082609.57,5766.31225943384,525801.24,6087874.5,7559.129999999999
0a3f508b-375b-32b8-e044-0003ba298018,580,527912.02,6083083.78,5235.111300325679,525801.24,6087874.5,7309.7699999999995
0a3f508b-3742-32b8-e044-0003ba298018,580,528181.24,6083008.23,5417.101043260653,525801.24,6087874.5,7231.407999999999
0a3f508b-ca6e-32b8-e044-0003ba298018,580,531955.73,6092651.23,139.48502464441123,531974.62,6092513.03,110.693
0a3f508b-2f80-32b8-e044-0003ba298018,580,531479.62,6083277.34,3000.449291989498,534155.99,6081920.97,3603.7220000000007
0a3f508b-c272-32b8-e044-0003ba298018,580,532802.35,6092469.16,575.8767351611931,532230.8,6092398.7,897.031
0a3f508b-c35b-32b8-e044-0003ba298018,580,533060.82,6092856.68,936.9560675399284,532216.44,6092450.59,1219.984
0a3f508b-39ce-32b8-e044-0003ba298018,580,531871.78,6079336.79,3449.000086474091,534155.99,6081920.97,3102.548999999999
0a3f508b-2ef9-32b8-e044-0003ba298018,580,528053.83,6083006.42,5363.987751151244,525801.24,6087874.5,7504.757999999999
0a3f508b-2c6b-32b8-e044-0003ba298018,580,532052.44,6079668.65,3081.861123557864,534155.99,6081920.97,2654.4359999999997
0a3f508b-3449-32b8-e044-0003ba298018,580,527532.33,6082933.26,5235.697214860891,525801.24,6087874.5,6850.892999999998
0a3f508b-c8f3-32b8-e044-0003ba298018,580,533149.56,6091707.03,1150.0118810255458,532230.8,6092398.7,2070.3100000000004
0a3f508b-c65d-32b8-e044-0003ba298018,580,532494.96,6092428.7,265.8580553602913,532230.8,6092398.7,435.70699999999994
0a3f508b-2c35-32b8-e044-0003ba298018,580,531456.02,6078968.34,4000.9826190323774,534155.99,6081920.97,4789.549999999998
0a3f508b-c5cd-32b8-e044-0003ba298018,580,532063.91,6092630.08,147.21890707366038,531974.62,6092513.03,219.72199999999998
0a3f508b-c22c-32b8-e044-0003ba298018,580,531849.58,6092431.07,149.50733493713014,531974.62,6092513.03,208.06900000000002
0a3f508b-c54c-32b8-e044-0003ba298018,580,532432.62,6092730.47,338.4958205054267,532200.89,6092483.73,474.331
0a3f508b-2c91-32b8-e044-0003ba298018,580,533373.22,6081125.18,1116.2484477033277,534155.99,6081920.97,590.7739999999999
0a3f508b-c56d-32b8-e044-0003ba298018,580,532369.22,6092602.3,205.89762941771747,532200.89,6092483.73,258.24300000000005
0a3f508b-2c7e-32b8-e044-0003ba298018,580,532115.61,6079791.88,2948.9277326681618,534155.99,6081920.97,2551.0969999999998
0a3f508b-3759-32b8-e044-0003ba298018,580,527935.09,6083075.62,5251.910612043852,525801.24,6087874.5,7383.19
0a3f508b-c95f-32b8-e044-0003ba298018,580,531985.36,6092719.3,206.5494141841496,531974.62,6092513.03,219.449
0a3f508b-3465-32b8-e044-0003ba298018,580,531449.51,6083349.8,3060.48838574828,534155.99,6081920.97,3735.568
0a3f508b-3745-32b8-e044-0003ba298018,580,528160.96,6083020.26,5397.399786564086,525801.24,6087874.5,7231.407999999999
0a3f508b-c21d-32b8-e044-0003ba298018,580,531901.81,6092532.87,75.46470499501918,531974.62,6092513.03,93.84100000000001
0a3f508b-2c7c-32b8-e044-0003ba298018,580,532133.7,6079806.29,2926.008945047655,534155.99,6081920.97,2533.7299999999996
0a3f508b-ca65-32b8-e044-0003ba298018,580,531890.12,6092663.53,172.5992468117981,531974.62,6092513.03,253.98600000000005
0a3f508b-c657-32b8-e044-0003ba298018,580,532553.84,6092470.8,329.7186549164605,532227.51,6092423.65,452.06899999999996
0a3f508b-39c7-32b8-e044-0003ba298018,580,531885.89,6079381.03,3406.559732867933,534155.99,6081920.97,3195.816
0a3f508b-2df5-32b8-e044-0003ba298018,580,528633.66,6083340.45,5346.046432542328,525801.24,6087874.5,7030.232999999999
0a3f508b-3467-32b8-e044-0003ba298018,580,531493.03,6083366.09,3029.806557521474,534155.99,6081920.97,3735.568
0a3f508b-2c54-32b8-e044-0003ba298018,580,531920.29,6079590.85,3229.2125517531845,534155.99,6081920.97,2726.2309999999998
0a3f508b-ca81-32b8-e044-0003ba298018,580,532101.98,6092703.5,229.12745470566617,531974.62,6092513.03,293.76700000000005
0a3f508b-2eee-32b8-e044-0003ba298018,580,528027.72,6082893.65,5455.829901389541,525801.24,6087874.5,7428.075999999999
0a3f508b-c8fb-32b8-e044-0003ba298018,580,533370.6,6091748.4,1312.262980503374,532230.8,6092398.7,2133.19
0a3f508b-c359-32b8-e044-0003ba298018,580,533091.13,6092858.22,965.0102657485126,532216.44,6092450.59,1219.984
0a3f508b-327c-32b8-e044-0003ba298018,580,528339.61,6083441.56,5108.255994026103,525801.24,6087874.5,6667.666999999999
0a3f508b-c3a1-32b8-e044-0003ba298018,580,531803.4,6092936.93,457.1733789269851,531974.62,6092513.03,489.289
0a3f508b-c862-32b8-e044-0003ba298018,580,533937.28,6093298.05,1917.854867944657,532200.89,6092483.73,2283.679
0a3f508b-c3a1-32b8-e044-0003ba298018,580,531777.66,6092942.73,472.6894663520072,531974.62,6092513.03,489.289
0a3f508b-2f79-32b8-e044-0003ba298018,580,528771.38,6083521.36,5269.872814328365,525801.24,6087874.5,7127.442999999999
0a3f508b-c85b-32b8-e044-0003ba298018,580,533335.77,6093079.57,1281.787002586558,532200.89,6092483.73,1636.5709999999997
0a3f508b-c224-32b8-e044-0003ba298018,580,531907.0,6092488.0,72.1038507987779,531974.62,6092513.03,102.044
0a3f508b-2ede-32b8-e044-0003ba298018,580,527753.97,6083037.48,5216.312580098665,525801.24,6087874.5,7387.071999999999
0a3f508b-3c02-32b8-e044-0003ba298018,580,528398.67,6082751.05,5744.247775592743,525801.24,6087874.5,7576.085999999999
0a3f508b-2a6b-32b8-e044-0003ba298018,580,529090.34,6080653.7,5221.760543667155,534155.99,6081920.97,5934.199999999997
0a3f508b-2c79-32b8-e044-0003ba298018,580,532155.89,6079820.69,2900.271726648572,534155.99,6081920.97,2553.6889999999994
0a3f508b-c5d5-32b8-e044-0003ba298018,580,532161.37,6092662.4,182.98852231758923,532200.89,6092483.73,592.423
0a3f508b-2f65-32b8-e044-0003ba298018,580,531417.57,6083052.62,2963.034900047766,534155.99,6081920.97,3539.482
0a3f508b-c35b-32b8-e044-0003ba298018,580,533041.81,6092864.54,923.12659072294,532200.89,6092483.73,1203.3139999999999
0a3f508b-344f-32b8-e044-0003ba298018,580,527434.83,6082779.88,5350.118618544922,525801.24,6087874.5,7020.282999999999
0a3f508b-c221-32b8-e044-0003ba298018,580,531905.0,6092509.0,69.73654207086449,531974.62,6092513.03,102.044
0a3f508b-390f-32b8-e044-0003ba298018,580,528484.7,6083148.46,5434.7411762843085,525801.24,6087874.5,7011.682999999999
0a3f508b-2c56-32b8-e044-0003ba298018,580,531980.96,6079583.56,3192.8421522212493,534155.99,6081920.97,2726.2309999999998
0a3f508b-c550-32b8-e044-0003ba298018,580,532475.92,6092658.83,326.0391247992868,532200.89,6092483.73,484.491
0a3f508b-c03a-32b8-e044-0003ba298018,580,533074.11,6091991.91,936.295818745298,532230.8,6092398.7,1618.667
0a3f508b-c5d0-32b8-e044-0003ba298018,580,532099.38,6092602.13,140.57167993548182,532119.94,6092463.07,217.30200000000002
0a3f508b-3a29-32b8-e044-0003ba298018,580,531687.32,6082503.12,2536.3813182170857,534155.99,6081920.97,2737.937999999999
0a3f508b-3df9-32b8-e044-0003ba298018,580,527331.59,6082790.03,5309.784016642981,525801.24,6087874.5,6924.411999999998
8c85056b-92ca-4446-a701-6123a0c3b218,580,531938.25,6079385.43,3368.580383366285,534155.99,6081920.97,2940.1459999999997
0a3f508b-c287-32b8-e044-0003ba298018,580,532854.76,6092359.23,625.2071356757958,532230.8,6092398.7,931.404
0a3f508b-c660-32b8-e044-0003ba298018,580,532467.46,6092393.1,236.726246115564,532230.8,6092398.7,435.70699999999994
0a3f508b-c35d-32b8-e044-0003ba298018,580,533119.13,6092807.39,970.6469368931096,532216.44,6092450.59,1219.984
0a3f508b-390b-32b8-e044-0003ba298018,580,528539.27,6083196.14,5420.688200819458,525801.24,6087874.5,7046.979999999999
0a3f508b-2ef2-32b8-e044-0003ba298018,580,528010.81,6082940.24,5406.396335129166,525801.24,6087874.5,7507.237999999999
0a3f508b-2c8b-32b8-e044-0003ba298018,580,532160.91,6079959.61,2797.727158962699,534155.99,6081920.97,2313.141
0a3f508b-2df6-32b8-e044-0003ba298018,580,528635.22,6083376.88,5316.016206220679,525801.24,6087874.5,7030.232999999999
0a3f508b-c02f-32b8-e044-0003ba298018,580,533122.31,6091869.6,1036.6951770412593,532230.8,6092398.7,1776.7899999999997
0a3f508b-c23b-32b8-e044-0003ba298018,580,531887.47,6092337.66,195.83094597137412,531974.62,6092513.03,283.85999999999996
0a3f508b-c038-32b8-e044-0003ba298018,580,533061.53,6091939.13,949.3771209589174,532230.8,6092398.7,1776.7899999999997
0a3f508b-ca7d-32b8-e044-0003ba298018,580,532060.37,6092689.08,195.82304511965492,531974.62,6092513.03,258.56700000000006
0a3f508b-c2a8-32b8-e044-0003ba298018,580,532574.99,6092764.92,467.9942586182968,532200.89,6092483.73,768.584
0a3f508b-c8f1-32b8-e044-0003ba298018,580,533123.79,6091711.51,1126.7924548028116,532230.8,6092398.7,2106.692
0a3f508b-3461-32b8-e044-0003ba298018,580,531399.55,6083287.49,3076.579006624243,534155.99,6081920.97,3768.526
0a3f508b-ca6e-32b8-e044-0003ba298018,580,531944.14,6092647.66,138.03719534954618,531974.62,6092513.03,110.693
0a3f508b-c26b-32b8-e044-0003ba298018,580,532668.67,6092396.71,437.8745219808944,532230.8,6092398.7,711.2429999999999
0a3f508b-3010-32b8-e044-0003ba298018,580,533264.28,6080852.19,1391.9186084317216,534155.99,6081920.97,1030.943
